result_dir,summary_csv,benchmark_name,experiment_key,experiment_name,problem_kind,job_index,repeat,run_dir,problem,number_of_variables,number_of_eval,population_size,offspring_population_size,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,island_result_count,best_final,mean_final,median_final,worst_final,std_final,mean_minus_median,outlier_count_robust,outlier_values_robust,winner_island,winner_reached_count,reported_average_result,reported_best_result,curve_file_count,first_step,last_step,global_best_start,global_best_end,global_best_improvement,first_step_global_best_le_1,first_step_global_best_le_0.1,first_step_global_best_le_0.01,convergence_start_best,convergence_end_best,convergence_improvement,convergence_eval_min,convergence_eval_max,auc_global_best_so_far,mean_global_best_so_far,best_at_25pct_budget,best_at_50pct_budget,best_at_75pct_budget,best_at_100pct_budget,eval_to_final_best,eval_to_25pct_improvement,eval_to_50pct_improvement,eval_to_75pct_improvement,eval_to_90pct_improvement,topology_edge_count_directed,topology_self_loops,topology_density_directed_no_self,topology_min_out_degree,topology_max_out_degree,topology_avg_out_degree,topology_min_in_degree,topology_max_in_degree,topology_avg_in_degree,topology_weak_component_count,topology_weak_component_sizes
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0184_more_continuous_c16_schaffer_f6_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0184_more_continuous_c16_schaffer_f6_ring_12_maxDistance_r1/summary.csv,more_continuous_c16_schaffer_f6_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,184,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0184 12mr-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,1612.581519786852,1612.7476938110447,1612.6213302765104,1613.1126380219641,0.19837228270736573,0.1263635345342209,0,,1,1,1612.7476938110447,1612.581519786852,12,1,246,1613.9304154661081,1612.581519786852,1.3488956792562021,,,,1613.9304154661081,1612.581519786852,1.3488956792562021,20.0,1000.0,1580691.6210253148,1612.9506336993009,1613.2624359012289,1612.6989810904483,1612.6108312678878,1612.581519786852,968.0,156.0,256.0,452.0,488.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0185_more_continuous_c16_schaffer_f6_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0185_more_continuous_c16_schaffer_f6_torus_12_random_r1/summary.csv,more_continuous_c16_schaffer_f6_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,185,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0185 12rt-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,torus,random,plain,20,2,12,1611.968995944836,1611.9822945390745,1611.9701311636966,1612.0107704739455,0.015900378811700224,0.012163375377895136,0,,6,1,1611.9822945390745,1611.968995944836,12,1,246,1614.1904298260536,1611.968995944836,2.2214338812175356,,,,1614.1904298260536,1611.968995944836,2.2214338812175356,20.0,1000.0,1580155.9349306782,1612.404015235386,1612.9986043096749,1612.1078979252359,1612.0143881869167,1611.968995944836,964.0,28.0,224.0,288.0,460.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0186_more_continuous_c16_schaffer_f6_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0186_more_continuous_c16_schaffer_f6_torus_12_best_r1/summary.csv,more_continuous_c16_schaffer_f6_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,186,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0186 12bt-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,torus,best,plain,20,2,12,1612.7790191767706,1612.7815991835907,1612.7810888972142,1612.785004180548,0.002090574519771773,0.0005102863765387156,0,,5,1,1612.7815991835907,1612.7790191767706,12,1,246,1614.016011329797,1612.7790191767706,1.2369921530264492,,,,1614.016011329797,1612.7790191767706,1.2369921530264492,20.0,1000.0,1580681.879707382,1612.9406935789614,1612.8384418642622,1612.8067803071096,1612.7894041504303,1612.7790191767706,1000.0,68.0,128.0,212.0,224.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0187_more_continuous_c16_schaffer_f6_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0187_more_continuous_c16_schaffer_f6_torus_12_worst_r1/summary.csv,more_continuous_c16_schaffer_f6_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,187,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0187 12wt-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,torus,worst,plain,20,2,12,1612.0580769795472,1612.180951786213,1612.1577934230352,1612.4261131354835,0.09076129307743029,0.0231583631777994,1,1612.42611314,3,1,1612.180951786213,1612.0580769795472,12,1,246,1613.9759412259655,1612.0580769795472,1.9178642464182758,,,,1613.9759412259655,1612.0580769795472,1.9178642464182758,20.0,1000.0,1580351.6971254754,1612.6037725770157,1612.9828439247408,1612.3286250783008,1612.2065024774258,1612.0580769795472,952.0,204.0,248.0,268.0,664.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0188_more_continuous_c16_schaffer_f6_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0188_more_continuous_c16_schaffer_f6_torus_12_maxDistance_r1/summary.csv,more_continuous_c16_schaffer_f6_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,188,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0188 12mt-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,1612.3173773821836,1612.3298934543805,1612.331812130631,1612.3360624153445,0.005300366146065175,-0.0019186762506251398,0,,7,1,1612.3298934543805,1612.3173773821836,12,1,246,1614.16330894113,1612.3173773821836,1.845931558946404,,,,1614.16330894113,1612.3173773821836,1.845931558946404,20.0,1000.0,1580301.1136140616,1612.5521567490425,1612.6129555018142,1612.3619399756708,1612.3345442608993,1612.3173773821836,940.0,48.0,112.0,204.0,256.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0189_more_continuous_c16_schaffer_f6_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0189_more_continuous_c16_schaffer_f6_complete_12_random_r1/summary.csv,more_continuous_c16_schaffer_f6_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,189,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0189 12rc-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,complete,random,plain,20,2,12,1613.071150960466,1613.074726108076,1613.074916504904,1613.0774899159876,0.0017643441815903148,-0.00019039682797483692,0,,5,1,1613.074726108076,1613.071150960466,12,1,246,1613.4424239859868,1613.071150960466,0.37127302552084984,,,,1613.4424239859868,1613.071150960466,0.37127302552084984,20.0,1000.0,1580919.255029779,1613.1829132956927,1613.224279498099,1613.1362171868109,1613.0878316346427,1613.071150960466,948.0,180.0,220.0,432.0,552.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0190_more_continuous_c16_schaffer_f6_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0190_more_continuous_c16_schaffer_f6_complete_12_best_r1/summary.csv,more_continuous_c16_schaffer_f6_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,190,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0190 12bc-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,complete,best,plain,20,2,12,1612.3303028475807,1612.3412880292415,1612.3447074280912,1612.3515526793499,0.008001352748756121,-0.003419398849700883,0,,0,1,1612.3412880292415,1612.3303028475807,12,1,246,1613.9376242583285,1612.3303028475807,1.6073214107477725,,,,1613.9376242583285,1612.3303028475807,1.6073214107477725,20.0,1000.0,1580386.2705580988,1612.6390515898968,1612.6853673027792,1612.3903280012569,1612.3490107302737,1612.3303028475807,996.0,88.0,212.0,248.0,408.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0191_more_continuous_c16_schaffer_f6_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0191_more_continuous_c16_schaffer_f6_complete_12_worst_r1/summary.csv,more_continuous_c16_schaffer_f6_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,191,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0191 12wc-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,complete,worst,plain,20,2,12,1612.3716164887426,1612.434446671948,1612.4368793349004,1612.4781557626034,0.02914603636376856,-0.002432662952287501,1,1612.47815576,4,1,1612.434446671948,1612.3716164887426,12,1,246,1613.9690466690297,1612.3716164887426,1.5974301802871196,,,,1613.9690466690297,1612.3716164887426,1.5974301802871196,20.0,1000.0,1580620.1009747775,1612.8776540558954,1613.305020531799,1612.7322969479737,1612.4621814584173,1612.3716164887426,984.0,196.0,276.0,460.0,572.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0192_more_continuous_c16_schaffer_f6_complete_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0192_more_continuous_c16_schaffer_f6_complete_12_maxDistance_r1/summary.csv,more_continuous_c16_schaffer_f6_complete_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,192,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c16_30/j0192 12mc-co20ilu2,c16_schaffer_f6,30,1000,16,4,12,complete,maxDistance,plain,20,2,12,1613.1883989348817,1613.2058065836263,1613.2075302129515,1613.213857626295,0.006234077987687145,-0.0017236293251698953,0,,3,1,1613.2058065836263,1613.1883989348817,12,1,246,1614.0071318876066,1613.1883989348817,0.8187329527249858,,,,1614.0071318876066,1613.1883989348817,0.8187329527249858,20.0,1000.0,1581070.888293509,1613.3376411158254,1613.4869011270796,1613.2613473705649,1613.2155847908114,1613.1883989348817,996.0,80.0,80.0,296.0,484.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0193_more_continuous_c17_hybrid1_ring_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0193_more_continuous_c17_hybrid1_ring_12_random_r1/summary.csv,more_continuous_c17_hybrid1_ring_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,193,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0193 12rr-co20ilu2,c17_hybrid1,30,1000,16,4,12,ring,random,plain,20,2,12,2074188.1565617584,2875751.413965693,2360000.294161594,7440096.350532648,1422879.5696080658,515751.1198040992,1,7440096.35053,7,1,2875751.413965693,2074188.1565617584,12,1,246,206913970.10126036,2074188.1565617584,204839781.9446986,,,,206913970.10126036,2074188.1565617584,204839781.9446986,20.0,1000.0,15766907000.045048,16088680.612290865,9806337.29451447,3485663.952067421,2357912.816707187,2074188.1565617584,960.0,24.0,80.0,84.0,196.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0194_more_continuous_c17_hybrid1_ring_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0194_more_continuous_c17_hybrid1_ring_12_best_r1/summary.csv,more_continuous_c17_hybrid1_ring_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,194,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0194 12br-co20ilu2,c17_hybrid1,30,1000,16,4,12,ring,best,plain,20,2,12,7208326.243283376,10059839.055834241,10709633.866305187,14994755.55799396,2174722.762053253,-649794.8104709461,0,,1,1,10059839.055834241,7208326.243283376,12,1,246,136245715.40949023,7208326.243283376,129037389.16620685,,,,136245715.40949023,7208326.243283376,129037389.16620685,20.0,1000.0,18318869656.000324,18692724.13877584,23185856.803921983,9946081.710848853,7801422.957641322,7208326.243283376,1000.0,44.0,56.0,112.0,292.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0195_more_continuous_c17_hybrid1_ring_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0195_more_continuous_c17_hybrid1_ring_12_worst_r1/summary.csv,more_continuous_c17_hybrid1_ring_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,195,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0195 12wr-co20ilu2,c17_hybrid1,30,1000,16,4,12,ring,worst,plain,20,2,12,3397095.458509913,12593928.813919842,12267102.137075149,35675704.21172793,7874231.654300541,326826.6768446937,1,35675704.2117,1,1,12593928.813919842,3397095.458509913,12,1,246,221588055.96157452,3397095.458509913,218190960.5030646,,,,221588055.96157452,3397095.458509913,218190960.5030646,20.0,1000.0,12093930541.710012,12340745.450724503,8021379.672644487,6642685.916882962,5121386.54395927,3397095.458509913,992.0,48.0,52.0,52.0,52.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0196_more_continuous_c17_hybrid1_ring_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0196_more_continuous_c17_hybrid1_ring_12_maxDistance_r1/summary.csv,more_continuous_c17_hybrid1_ring_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,196,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0196 12mr-co20ilu2,c17_hybrid1,30,1000,16,4,12,ring,maxDistance,plain,20,2,12,7970947.599138998,22884795.33952839,10175900.279368069,56321083.3882223,17350407.5527732,12708895.06016032,0,,0,1,22884795.33952839,7970947.599138998,12,1,246,129140765.40921113,7970947.599138998,121169817.81007212,,,,129140765.40921113,7970947.599138998,121169817.81007212,20.0,1000.0,20587011042.902096,21007154.125410303,16953340.627507523,15558242.682976615,10237912.829043545,7970947.599138998,984.0,52.0,88.0,124.0,176.0,24,12,0.09090909090909091,2,2,2.0,2,2,2.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0197_more_continuous_c17_hybrid1_torus_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0197_more_continuous_c17_hybrid1_torus_12_random_r1/summary.csv,more_continuous_c17_hybrid1_torus_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,197,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0197 12rt-co20ilu2,c17_hybrid1,30,1000,16,4,12,torus,random,plain,20,2,12,13890928.32017402,16475401.506498206,16532918.336014874,18702486.842230372,1465747.6055211101,-57516.82951666787,0,,11,1,16475401.506498206,13890928.32017402,12,1,246,205251781.93904218,13890928.32017402,191360853.61886817,,,,205251781.93904218,13890928.32017402,191360853.61886817,20.0,1000.0,33146853474.374104,33823319.87181031,33539523.408500887,22280861.5404082,17952372.7133386,13890928.32017402,996.0,40.0,40.0,148.0,280.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0198_more_continuous_c17_hybrid1_torus_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0198_more_continuous_c17_hybrid1_torus_12_best_r1/summary.csv,more_continuous_c17_hybrid1_torus_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,198,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0198 12bt-co20ilu2,c17_hybrid1,30,1000,16,4,12,torus,best,plain,20,2,12,1600546.5142303419,1697163.456122174,1660906.4161787978,1974866.304726747,97731.96311530097,36257.03994337609,2,1801384.44697;1974866.30473,1,1,1697163.456122174,1600546.5142303419,12,1,246,289702164.2103902,1600546.5142303419,288101617.69615984,,,,289702164.2103902,1600546.5142303419,288101617.69615984,20.0,1000.0,16127331321.330832,16456460.531970236,15086763.276980676,3215976.9481991623,1906000.1519628563,1600546.5142303419,996.0,28.0,44.0,80.0,172.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0199_more_continuous_c17_hybrid1_torus_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0199_more_continuous_c17_hybrid1_torus_12_worst_r1/summary.csv,more_continuous_c17_hybrid1_torus_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,199,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0199 12wt-co20ilu2,c17_hybrid1,30,1000,16,4,12,torus,worst,plain,20,2,12,7177614.789271969,8634501.173442833,7979458.012693618,12550222.673956387,1505270.9936211111,655043.1607492147,0,,7,1,8634501.173442833,7177614.789271969,12,1,246,79143776.6729871,7177614.789271969,71966161.88371514,,,,79143776.6729871,7177614.789271969,71966161.88371514,20.0,1000.0,17814246210.484978,18177802.255596917,19008642.205842137,12628646.784705115,8182024.959603108,7177614.789271969,1000.0,48.0,128.0,180.0,412.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0200_more_continuous_c17_hybrid1_torus_12_maxDistance_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0200_more_continuous_c17_hybrid1_torus_12_maxDistance_r1/summary.csv,more_continuous_c17_hybrid1_torus_12_maxDistance_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,200,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0200 12mt-co20ilu2,c17_hybrid1,30,1000,16,4,12,torus,maxDistance,plain,20,2,12,6669395.037980223,7120068.261088222,7145724.626365882,7815076.0262948135,340121.2176010469,-25656.36527766008,0,,11,1,7120068.261088222,6669395.037980223,12,1,246,286701408.525072,6669395.037980223,280032013.4870918,,,,286701408.525072,6669395.037980223,280032013.4870918,20.0,1000.0,14929394815.702957,15234076.342554038,11796445.332507994,8688749.951204106,7466869.25404172,6669395.037980223,1000.0,24.0,24.0,48.0,120.0,48,24,0.18181818181818182,4,4,4.0,4,4,4.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0201_more_continuous_c17_hybrid1_complete_12_random_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0201_more_continuous_c17_hybrid1_complete_12_random_r1/summary.csv,more_continuous_c17_hybrid1_complete_12_random_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,201,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0201 12rc-co20ilu2,c17_hybrid1,30,1000,16,4,12,complete,random,plain,20,2,12,2327381.2129220306,2546958.9357517934,2554026.412225454,2653226.884779427,87699.2047572368,-7067.476473660674,0,,3,1,2546958.9357517934,2327381.2129220306,12,1,246,77098984.7868665,2327381.2129220306,74771603.57394446,,,,77098984.7868665,2327381.2129220306,74771603.57394446,20.0,1000.0,16971221086.148548,17317572.536886275,20344712.57098247,3964326.5937517886,2805336.2099918076,2327381.2129220306,996.0,160.0,200.0,224.0,308.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0202_more_continuous_c17_hybrid1_complete_12_best_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0202_more_continuous_c17_hybrid1_complete_12_best_r1/summary.csv,more_continuous_c17_hybrid1_complete_12_best_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,202,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0202 12bc-co20ilu2,c17_hybrid1,30,1000,16,4,12,complete,best,plain,20,2,12,1516711.698257875,1527923.7288924537,1527426.8856965434,1534580.8520488667,4695.9062943685385,496.8431959103327,0,,9,1,1527923.7288924537,1516711.698257875,12,1,246,127138725.28862625,1516711.698257875,125622013.59036838,,,,127138725.28862625,1516711.698257875,125622013.59036838,20.0,1000.0,8887756241.806988,9069139.022252029,2436773.6305959234,1716003.2125769735,1560795.0203586998,1516711.698257875,996.0,56.0,60.0,124.0,124.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0203_more_continuous_c17_hybrid1_complete_12_worst_r1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/more_local_matrix_computation/results/continous_fixed_toplogies/more_local_40bench_continuous_fixed_v1/j0203_more_continuous_c17_hybrid1_complete_12_worst_r1/summary.csv,more_continuous_c17_hybrid1_complete_12_worst_r1,continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,203,1,/home/maja/Studia/Magisterskie/Islands/islandsEA_student_fork/islands_desync/logs/more_local_40bench_continuous_fixed_v1/c17_30/j0203 12wc-co20ilu2,c17_hybrid1,30,1000,16,4,12,complete,worst,plain,20,2,12,3226423.354785848,3488872.5759951277,3497172.5041622017,3741840.9245646726,160387.8624299728,-8299.928167073987,0,,3,1,3488872.5759951277,3226423.354785848,12,1,246,47765566.70618506,3226423.354785848,44539143.35139921,,,,47765566.70618506,3226423.354785848,44539143.35139921,20.0,1000.0,8047583153.996445,8211819.544894331,9352952.977492174,4835224.717256504,3979540.7099992014,3226423.354785848,988.0,60.0,96.0,116.0,276.0,132,0,1.0,11,11,11.0,11,11,11.0,1,12
