experiment_key,experiment_name,problem_kind,problem,number_of_variables,number_of_eval,number_of_islands,topology,migrant_selection_strategy,migrant_acceptation_strategy,migration_interval,number_of_emigrants,run_count,repeat_values,complete_three_repeats,best_final_mean,best_final_std,best_final_min,best_final_max,mean_final_mean,mean_final_std,mean_final_min,mean_final_max,median_final_mean,median_final_std,median_final_min,median_final_max,worst_final_mean,worst_final_std,worst_final_min,worst_final_max,std_final_mean,std_final_std,std_final_min,std_final_max,global_best_end_mean,global_best_end_std,global_best_end_min,global_best_end_max,global_best_improvement_mean,global_best_improvement_std,global_best_improvement_min,global_best_improvement_max,last_step_mean,last_step_std,last_step_min,last_step_max,convergence_improvement_mean,convergence_improvement_std,convergence_improvement_min,convergence_improvement_max,auc_global_best_so_far_mean,auc_global_best_so_far_std,auc_global_best_so_far_min,auc_global_best_so_far_max,mean_global_best_so_far_mean,mean_global_best_so_far_std,mean_global_best_so_far_min,mean_global_best_so_far_max,best_at_25pct_budget_mean,best_at_25pct_budget_std,best_at_25pct_budget_min,best_at_25pct_budget_max,best_at_50pct_budget_mean,best_at_50pct_budget_std,best_at_50pct_budget_min,best_at_50pct_budget_max,best_at_75pct_budget_mean,best_at_75pct_budget_std,best_at_75pct_budget_min,best_at_75pct_budget_max,best_at_100pct_budget_mean,best_at_100pct_budget_std,best_at_100pct_budget_min,best_at_100pct_budget_max,eval_to_25pct_improvement_mean,eval_to_25pct_improvement_std,eval_to_25pct_improvement_min,eval_to_25pct_improvement_max,eval_to_50pct_improvement_mean,eval_to_50pct_improvement_std,eval_to_50pct_improvement_min,eval_to_50pct_improvement_max,eval_to_75pct_improvement_mean,eval_to_75pct_improvement_std,eval_to_75pct_improvement_min,eval_to_75pct_improvement_max,eval_to_90pct_improvement_mean,eval_to_90pct_improvement_std,eval_to_90pct_improvement_min,eval_to_90pct_improvement_max,eval_to_final_best_mean,eval_to_final_best_std,eval_to_final_best_min,eval_to_final_best_max,strategy_rank_by_eval_to_90pct_improvement_mean,ranked_factor,ranked_metric
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c18_hybrid2,30,1000,12,complete,random,plain,20,2,1,1,False,83769.2333535977,0,83769.2333535977,83769.2333535977,94559.41802525276,0,94559.41802525276,94559.41802525276,91957.85459852732,0,91957.85459852732,91957.85459852732,121769.22282511849,0,121769.22282511849,121769.22282511849,10733.790509173226,0,10733.790509173226,10733.790509173226,83769.2333535977,0,83769.2333535977,83769.2333535977,4706050172.679485,0,4706050172.679485,4706050172.679485,246.0,0,246.0,246.0,4706050172.679485,0,4706050172.679485,4706050172.679485,233121474059.93,0,233121474059.93,233121474059.93,237879055.16319388,0,237879055.16319388,237879055.16319388,48967100.318870224,0,48967100.318870224,48967100.318870224,471115.5325761944,0,471115.5325761944,471115.5325761944,127297.71649068152,0,127297.71649068152,127297.71649068152,83769.2333535977,0,83769.2333535977,83769.2333535977,24.0,0,24.0,24.0,72.0,0,72.0,72.0,96.0,0,96.0,96.0,140.0,0,140.0,140.0,996.0,0,996.0,996.0,2,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c18_hybrid2,30,1000,12,complete,worst,plain,20,2,1,1,False,141423.45738007364,0,141423.45738007364,141423.45738007364,256425.9720547926,0,256425.9720547926,256425.9720547926,246737.6691234472,0,246737.6691234472,246737.6691234472,473411.2873799985,0,473411.2873799985,473411.2873799985,88887.63806714876,0,88887.63806714876,88887.63806714876,141423.45738007364,0,141423.45738007364,141423.45738007364,6008326330.830519,0,6008326330.830519,6008326330.830519,246.0,0,246.0,246.0,6008326330.830519,0,6008326330.830519,6008326330.830519,290138084893.4631,0,290138084893.4631,290138084893.4631,296059270.2994521,0,296059270.2994521,296059270.2994521,270652130.1440861,0,270652130.1440861,270652130.1440861,3428634.000057672,0,3428634.000057672,3428634.000057672,493489.64326798497,0,493489.64326798497,493489.64326798497,141423.45738007364,0,141423.45738007364,141423.45738007364,28.0,0,28.0,28.0,48.0,0,48.0,48.0,56.0,0,56.0,56.0,156.0,0,156.0,156.0,1000.0,0,1000.0,1000.0,3,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c18_hybrid2,30,1000,12,complete,maxDistance,plain,20,2,1,1,False,112974.77702877778,0,112974.77702877778,112974.77702877778,161846.29661641357,0,161846.29661641357,161846.29661641357,161255.16187806553,0,161255.16187806553,161255.16187806553,226099.1979752122,0,226099.1979752122,226099.1979752122,31313.168111743624,0,31313.168111743624,31313.168111743624,112974.77702877778,0,112974.77702877778,112974.77702877778,4221489798.3486414,0,4221489798.3486414,4221489798.3486414,246.0,0,246.0,246.0,4221489798.3486414,0,4221489798.3486414,4221489798.3486414,330653376069.49854,0,330653376069.49854,330653376069.49854,337401404.1525495,0,337401404.1525495,337401404.1525495,174205186.75527906,0,174205186.75527906,174205186.75527906,1599744.7962197114,0,1599744.7962197114,1599744.7962197114,269824.9123267752,0,269824.9123267752,269824.9123267752,112974.77702877778,0,112974.77702877778,112974.77702877778,64.0,0,64.0,64.0,64.0,0,64.0,64.0,132.0,0,132.0,132.0,176.0,0,176.0,176.0,988.0,0,988.0,988.0,4,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,ring,maxDistance,plain,20,2,1,1,False,2707.917655458603,0,2707.917655458603,2707.917655458603,9031618.484595213,0,9031618.484595213,9031618.484595213,131477.08080697284,0,131477.08080697284,131477.08080697284,102604631.55556999,0,102604631.55556999,102604631.55556999,28228696.115203623,0,28228696.115203623,28228696.115203623,2707.917655458603,0,2707.917655458603,2707.917655458603,985928958.2805554,0,985928958.2805554,985928958.2805554,246.0,0,246.0,246.0,985928958.2805554,0,985928958.2805554,985928958.2805554,21687206184.81533,0,21687206184.81533,21687206184.81533,22129802.2294034,0,22129802.2294034,22129802.2294034,1537466.5649087068,0,1537466.5649087068,1537466.5649087068,15443.341996499403,0,15443.341996499403,15443.341996499403,3848.8457110991285,0,3848.8457110991285,3848.8457110991285,2707.917655458603,0,2707.917655458603,2707.917655458603,36.0,0,36.0,36.0,36.0,0,36.0,36.0,40.0,0,40.0,40.0,40.0,0,40.0,40.0,996.0,0,996.0,996.0,1,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,ring,random,plain,20,2,1,1,False,2672.8523380757315,0,2672.8523380757315,2672.8523380757315,2584090.0842248537,0,2584090.0842248537,2584090.0842248537,215771.48032980636,0,215771.48032980636,215771.48032980636,19178458.032628644,0,19178458.032628644,19178458.032628644,5385088.513653735,0,5385088.513653735,5385088.513653735,2672.8523380757315,0,2672.8523380757315,2672.8523380757315,4114254232.4451766,0,4114254232.4451766,4114254232.4451766,246.0,0,246.0,246.0,4114254232.4451766,0,4114254232.4451766,4114254232.4451766,103777685818.57368,0,103777685818.57368,103777685818.57368,105895597.77405478,0,105895597.77405478,105895597.77405478,2462443.061641578,0,2462443.061641578,2462443.061641578,71530.20638026515,0,71530.20638026515,71530.20638026515,6448.654607492475,0,6448.654607492475,6448.654607492475,2672.8523380757315,0,2672.8523380757315,2672.8523380757315,28.0,0,28.0,28.0,44.0,0,44.0,44.0,52.0,0,52.0,52.0,68.0,0,68.0,68.0,988.0,0,988.0,988.0,2,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,ring,worst,plain,20,2,1,1,False,4406.50132105345,0,4406.50132105345,4406.50132105345,32742132.622004442,0,32742132.622004442,32742132.622004442,11645.621361273563,0,11645.621361273563,11645.621361273563,292418908.8988631,0,292418908.8988631,292418908.8988631,80792748.85692082,0,80792748.85692082,80792748.85692082,4406.50132105345,0,4406.50132105345,4406.50132105345,2952867958.56703,0,2952867958.56703,2952867958.56703,246.0,0,246.0,246.0,2952867958.56703,0,2952867958.56703,2952867958.56703,101103118340.5493,0,101103118340.5493,101103118340.5493,103166447.28627479,0,103166447.28627479,103166447.28627479,9825204.013170375,0,9825204.013170375,9825204.013170375,81532.10491441061,0,81532.10491441061,81532.10491441061,6876.207318827676,0,6876.207318827676,6876.207318827676,4406.50132105345,0,4406.50132105345,4406.50132105345,36.0,0,36.0,36.0,40.0,0,40.0,40.0,76.0,0,76.0,76.0,96.0,0,96.0,96.0,1000.0,0,1000.0,1000.0,3,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,ring,best,plain,20,2,1,1,False,4879.213491257093,0,4879.213491257093,4879.213491257093,1400378.012979248,0,1400378.012979248,1400378.012979248,581744.7654453828,0,581744.7654453828,581744.7654453828,9462842.457090838,0,9462842.457090838,9462842.457090838,2542940.3820335497,0,2542940.3820335497,2542940.3820335497,4879.213491257093,0,4879.213491257093,4879.213491257093,413059571.81421906,0,413059571.81421906,413059571.81421906,246.0,0,246.0,246.0,413059571.81421906,0,413059571.81421906,413059571.81421906,16173895154.596983,0,16173895154.596983,16173895154.596983,16503974.647547942,0,16503974.647547942,16503974.647547942,6718675.545161634,0,6718675.545161634,6718675.545161634,99029.4250573734,0,99029.4250573734,99029.4250573734,11722.401898777985,0,11722.401898777985,11722.401898777985,4879.213491257093,0,4879.213491257093,4879.213491257093,40.0,0,40.0,40.0,40.0,0,40.0,40.0,44.0,0,44.0,44.0,128.0,0,128.0,128.0,1000.0,0,1000.0,1000.0,4,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,torus,maxDistance,plain,20,2,1,1,False,3216.260680405786,0,3216.260680405786,3216.260680405786,3400.165256996276,0,3400.165256996276,3400.165256996276,3308.8998163786864,0,3308.8998163786864,3308.8998163786864,4165.408801143067,0,4165.408801143067,4165.408801143067,246.8252970643871,0,246.8252970643871,246.8252970643871,3216.260680405786,0,3216.260680405786,3216.260680405786,880103360.9778532,0,880103360.9778532,880103360.9778532,246.0,0,246.0,246.0,880103360.9778532,0,880103360.9778532,880103360.9778532,10222060196.759745,0,10222060196.759745,10222060196.759745,10430673.670163006,0,10430673.670163006,10430673.670163006,556343.466509636,0,556343.466509636,556343.466509636,7737.192863302411,0,7737.192863302411,7737.192863302411,3449.6961799603496,0,3449.6961799603496,3449.6961799603496,3216.260680405786,0,3216.260680405786,3216.260680405786,28.0,0,28.0,28.0,28.0,0,28.0,28.0,32.0,0,32.0,32.0,40.0,0,40.0,40.0,1000.0,0,1000.0,1000.0,1,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,torus,best,plain,20,2,1,1,False,7088.510274716207,0,7088.510274716207,7088.510274716207,7159.593122064076,0,7159.593122064076,7159.593122064076,7156.212354372699,0,7156.212354372699,7156.212354372699,7241.964667075985,0,7241.964667075985,7241.964667075985,38.28859905457099,0,38.28859905457099,38.28859905457099,7088.510274716207,0,7088.510274716207,7088.510274716207,2681796001.192862,0,2681796001.192862,2681796001.192862,246.0,0,246.0,246.0,2681796001.192862,0,2681796001.192862,2681796001.192862,38421439901.217125,0,38421439901.217125,38421439901.217125,39205550.91960931,0,39205550.91960931,39205550.91960931,1097925.7561199407,0,1097925.7561199407,1097925.7561199407,9287.340828034688,0,9287.340828034688,9287.340828034688,7244.81417149291,0,7244.81417149291,7244.81417149291,7088.510274716207,0,7088.510274716207,7088.510274716207,24.0,0,24.0,24.0,28.0,0,28.0,28.0,40.0,0,40.0,40.0,56.0,0,56.0,56.0,988.0,0,988.0,988.0,2,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,torus,random,plain,20,2,1,1,False,131908.8752686999,0,131908.8752686999,131908.8752686999,146835.87662462133,0,146835.87662462133,146835.87662462133,143007.44789636257,0,143007.44789636257,143007.44789636257,160968.1159631276,0,160968.1159631276,160968.1159631276,8580.137850328982,0,8580.137850328982,8580.137850328982,131908.8752686999,0,131908.8752686999,131908.8752686999,2757139966.375108,0,2757139966.375108,2757139966.375108,246.0,0,246.0,246.0,2757139966.375108,0,2757139966.375108,2757139966.375108,39190320675.28096,0,39190320675.28096,39190320675.28096,39990123.138041794,0,39990123.138041794,39990123.138041794,3485114.8824330755,0,3485114.8824330755,3485114.8824330755,280197.6367427375,0,280197.6367427375,280197.6367427375,174346.4035477333,0,174346.4035477333,174346.4035477333,131908.8752686999,0,131908.8752686999,131908.8752686999,32.0,0,32.0,32.0,32.0,0,32.0,32.0,32.0,0,32.0,32.0,56.0,0,56.0,56.0,988.0,0,988.0,988.0,3,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,torus,worst,plain,20,2,1,1,False,7623.525758227581,0,7623.525758227581,7623.525758227581,12568.503016607596,0,12568.503016607596,12568.503016607596,10662.355311853353,0,10662.355311853353,10662.355311853353,34864.60834547368,0,34864.60834547368,34864.60834547368,6980.844146402685,0,6980.844146402685,6980.844146402685,7623.525758227581,0,7623.525758227581,7623.525758227581,1760393221.639691,0,1760393221.639691,1760393221.639691,246.0,0,246.0,246.0,1760393221.639691,0,1760393221.639691,1760393221.639691,73157003243.79681,0,73157003243.79681,73157003243.79681,74650003.30999675,0,74650003.30999675,74650003.30999675,19895072.802139185,0,19895072.802139185,19895072.802139185,284442.1550352018,0,284442.1550352018,284442.1550352018,8579.332865331486,0,8579.332865331486,8579.332865331486,7623.525758227581,0,7623.525758227581,7623.525758227581,44.0,0,44.0,44.0,56.0,0,56.0,56.0,60.0,0,60.0,60.0,72.0,0,72.0,72.0,988.0,0,988.0,988.0,4,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,complete,random,plain,20,2,1,1,False,2177.06284226162,0,2177.06284226162,2177.06284226162,2180.5235825452683,0,2180.5235825452683,2180.5235825452683,2179.4024896404208,0,2179.4024896404208,2179.4024896404208,2185.638484032133,0,2185.638484032133,2185.638484032133,2.8326160249445187,0,2.8326160249445187,2.8326160249445187,2177.06284226162,0,2177.06284226162,2177.06284226162,2670646951.937531,0,2670646951.937531,2670646951.937531,246.0,0,246.0,246.0,2670646951.937531,0,2670646951.937531,2670646951.937531,39174943919.71639,0,39174943919.71639,39174943919.71639,39974432.57113918,0,39974432.57113918,39974432.57113918,387707.9628303407,0,387707.9628303407,387707.9628303407,2488.967886375197,0,2488.967886375197,2488.967886375197,2179.735334532585,0,2179.735334532585,2179.735334532585,2177.06284226162,0,2177.06284226162,2177.06284226162,24.0,0,24.0,24.0,24.0,0,24.0,24.0,44.0,0,44.0,44.0,48.0,0,48.0,48.0,996.0,0,996.0,996.0,1,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,complete,maxDistance,plain,20,2,1,1,False,1957.0161387596638,0,1957.0161387596638,1957.0161387596638,2086.4458879373847,0,2086.4458879373847,2086.4458879373847,2104.4984897712516,0,2104.4984897712516,2104.4984897712516,2353.873003927619,0,2353.873003927619,2353.873003927619,110.38453759068067,0,110.38453759068067,110.38453759068067,1957.0161387596638,0,1957.0161387596638,1957.0161387596638,4140422080.14146,0,4140422080.14146,4140422080.14146,246.0,0,246.0,246.0,4140422080.14146,0,4140422080.14146,4140422080.14146,57234811054.16237,0,57234811054.16237,57234811054.16237,58402868.422614664,0,58402868.422614664,58402868.422614664,876470.7653879675,0,876470.7653879675,876470.7653879675,11412.702090119488,0,11412.702090119488,11412.702090119488,2407.816223491303,0,2407.816223491303,2407.816223491303,1957.0161387596638,0,1957.0161387596638,1957.0161387596638,28.0,0,28.0,28.0,32.0,0,32.0,32.0,32.0,0,32.0,32.0,52.0,0,52.0,52.0,996.0,0,996.0,996.0,2,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,complete,best,plain,20,2,1,1,False,2438.365801479999,0,2438.365801479999,2438.365801479999,2445.517055065556,0,2445.517055065556,2445.517055065556,2446.0886388135386,0,2446.0886388135386,2446.0886388135386,2446.7942351254974,0,2446.7942351254974,2446.7942351254974,2.195311874176962,0,2.195311874176962,2.195311874176962,2438.365801479999,0,2438.365801479999,2438.365801479999,2119093817.6808114,0,2119093817.6808114,2119093817.6808114,246.0,0,246.0,246.0,2119093817.6808114,0,2119093817.6808114,2119093817.6808114,28967531405.004337,0,28967531405.004337,28967531405.004337,29558705.51531055,0,29558705.51531055,29558705.51531055,15771.9005484066,0,15771.9005484066,15771.9005484066,2546.053337230571,0,2546.053337230571,2546.053337230571,2448.421266508233,0,2448.421266508233,2448.421266508233,2438.365801479999,0,2438.365801479999,2438.365801479999,24.0,0,24.0,24.0,24.0,0,24.0,24.0,48.0,0,48.0,48.0,60.0,0,60.0,60.0,968.0,0,968.0,968.0,3,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c19_hybrid3,30,1000,12,complete,worst,plain,20,2,1,1,False,2204.139364738767,0,2204.139364738767,2204.139364738767,2269.0897136001354,0,2269.0897136001354,2269.0897136001354,2268.303245036923,0,2268.303245036923,2268.303245036923,2341.590943137055,0,2341.590943137055,2341.590943137055,38.894072299156434,0,38.894072299156434,38.894072299156434,2204.139364738767,0,2204.139364738767,2204.139364738767,1395615621.9876251,0,1395615621.9876251,1395615621.9876251,246.0,0,246.0,246.0,1395615621.9876251,0,1395615621.9876251,1395615621.9876251,47808027422.60472,0,47808027422.60472,47808027422.60472,48783701.45163747,0,48783701.45163747,48783701.45163747,2654230.214712519,0,2654230.214712519,2654230.214712519,4322.966599375393,0,4322.966599375393,4322.966599375393,2335.8521863075366,0,2335.8521863075366,2335.8521863075366,2204.139364738767,0,2204.139364738767,2204.139364738767,36.0,0,36.0,36.0,36.0,0,36.0,36.0,88.0,0,88.0,88.0,112.0,0,112.0,112.0,996.0,0,996.0,996.0,4,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,ring,random,plain,20,2,1,1,False,90708.47417019375,0,90708.47417019375,90708.47417019375,3301988090.4716644,0,3301988090.4716644,3301988090.4716644,149065.5080726862,0,149065.5080726862,149065.5080726862,39283868487.58807,0,39283868487.58807,39283868487.58807,10849185046.647636,0,10849185046.647636,10849185046.647636,90708.47417019375,0,90708.47417019375,90708.47417019375,1178785203250000.5,0,1178785203250000.5,1178785203250000.5,246.0,0,246.0,246.0,1178785203250000.5,0,1178785203250000.5,1178785203250000.5,6420851946854272.0,0,6420851946854272.0,6420851946854272.0,6551889741688.032,0,6551889741688.032,6551889741688.032,13175078705.205297,0,13175078705.205297,13175078705.205297,25052295.534833327,0,25052295.534833327,25052295.534833327,258580.6615046511,0,258580.6615046511,258580.6615046511,90708.47417019375,0,90708.47417019375,90708.47417019375,24.0,0,24.0,24.0,24.0,0,24.0,24.0,24.0,0,24.0,24.0,24.0,0,24.0,24.0,996.0,0,996.0,996.0,1,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,ring,maxDistance,plain,20,2,1,1,False,117810.72041752143,0,117810.72041752143,117810.72041752143,6468572629464.147,0,6468572629464.147,6468572629464.147,220065.5951585048,0,220065.5951585048,220065.5951585048,63766420626360.54,0,63766420626360.54,63766420626360.54,17689339833784.094,0,17689339833784.094,17689339833784.094,117810.72041752143,0,117810.72041752143,117810.72041752143,2167523383083021.2,0,2167523383083021.2,2167523383083021.2,246.0,0,246.0,246.0,2167523383083021.2,0,2167523383083021.2,2167523383083021.2,2.3945119688195736e+16,0,2.3945119688195736e+16,2.3945119688195736e+16,24433795600199.73,0,24433795600199.73,24433795600199.73,2374535723.243565,0,2374535723.243565,2374535723.243565,37784462.254578836,0,37784462.254578836,37784462.254578836,165953.3825869477,0,165953.3825869477,165953.3825869477,117810.72041752143,0,117810.72041752143,117810.72041752143,32.0,0,32.0,32.0,32.0,0,32.0,32.0,32.0,0,32.0,32.0,32.0,0,32.0,32.0,1000.0,0,1000.0,1000.0,2,maxDistance,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,ring,best,plain,20,2,1,1,False,102911.91450233222,0,102911.91450233222,102911.91450233222,57047547343.59692,0,57047547343.59692,57047547343.59692,1476403.4538873327,0,1476403.4538873327,1476403.4538873327,387829030947.5295,0,387829030947.5295,387829030947.5295,126343672456.01117,0,126343672456.01117,126343672456.01117,102911.91450233222,0,102911.91450233222,102911.91450233222,912468497640541.0,0,912468497640541.0,912468497640541.0,246.0,0,246.0,246.0,912468497640541.0,0,912468497640541.0,912468497640541.0,1.6141772882547328e+16,0,1.6141772882547328e+16,1.6141772882547328e+16,16471196818925.846,0,16471196818925.846,16471196818925.846,7039828225.0500345,0,7039828225.0500345,7039828225.0500345,37486694.41422693,0,37486694.41422693,37486694.41422693,552908.3712466048,0,552908.3712466048,552908.3712466048,102911.91450233222,0,102911.91450233222,102911.91450233222,36.0,0,36.0,36.0,36.0,0,36.0,36.0,36.0,0,36.0,36.0,60.0,0,60.0,60.0,988.0,0,988.0,988.0,3,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,ring,worst,plain,20,2,1,1,False,134729.85369960737,0,134729.85369960737,134729.85369960737,776542386036.5342,0,776542386036.5342,776542386036.5342,900260.0635540404,0,900260.0635540404,900260.0635540404,9315959589440.771,0,9315959589440.771,9315959589440.771,2574731199768.8306,0,2574731199768.8306,2574731199768.8306,134729.85369960737,0,134729.85369960737,134729.85369960737,684073282753128.8,0,684073282753128.8,684073282753128.8,246.0,0,246.0,246.0,684073282753128.8,0,684073282753128.8,684073282753128.8,1.4921165447687706e+16,0,1.4921165447687706e+16,1.4921165447687706e+16,15225679028252.762,0,15225679028252.762,15225679028252.762,6506907252.4812155,0,6506907252.4812155,6506907252.4812155,26402848.535198327,0,26402848.535198327,26402848.535198327,250190.6854081342,0,250190.6854081342,250190.6854081342,134729.85369960737,0,134729.85369960737,134729.85369960737,32.0,0,32.0,32.0,44.0,0,44.0,44.0,44.0,0,44.0,44.0,60.0,0,60.0,60.0,996.0,0,996.0,996.0,4,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,torus,random,plain,20,2,1,1,False,81917.26263048797,0,81917.26263048797,81917.26263048797,98144.54591328325,0,98144.54591328325,98144.54591328325,99976.51189606694,0,99976.51189606694,99976.51189606694,104706.02360009117,0,104706.02360009117,104706.02360009117,6015.397169961271,0,6015.397169961271,6015.397169961271,81917.26263048797,0,81917.26263048797,81917.26263048797,322295888653775.8,0,322295888653775.8,322295888653775.8,246.0,0,246.0,246.0,322295888653775.8,0,322295888653775.8,322295888653775.8,3758042475531172.5,0,3758042475531172.5,3758042475531172.5,3834737219929.768,0,3834737219929.768,3834737219929.768,772803854.8794451,0,772803854.8794451,772803854.8794451,127842.22551163528,0,127842.22551163528,127842.22551163528,102663.85642448823,0,102663.85642448823,102663.85642448823,81917.26263048797,0,81917.26263048797,81917.26263048797,32.0,0,32.0,32.0,32.0,0,32.0,32.0,32.0,0,32.0,32.0,40.0,0,40.0,40.0,996.0,0,996.0,996.0,1,random,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,torus,worst,plain,20,2,1,1,False,88167.24853538832,0,88167.24853538832,88167.24853538832,107156.19951557305,0,107156.19951557305,107156.19951557305,108303.8692612311,0,108303.8692612311,108303.8692612311,125609.07785130551,0,125609.07785130551,125609.07785130551,12357.725981547319,0,12357.725981547319,12357.725981547319,88167.24853538832,0,88167.24853538832,88167.24853538832,267745767928354.25,0,267745767928354.25,267745767928354.25,246.0,0,246.0,246.0,267745767928354.25,0,267745767928354.25,267745767928354.25,2213192899968700.8,0,2213192899968700.8,2213192899968700.8,2258360102008.8784,0,2258360102008.8784,2258360102008.8784,2445209832.6470094,0,2445209832.6470094,2445209832.6470094,135197.05549415224,0,135197.05549415224,135197.05549415224,98800.27511505169,0,98800.27511505169,98800.27511505169,88167.24853538832,0,88167.24853538832,88167.24853538832,24.0,0,24.0,24.0,24.0,0,24.0,24.0,24.0,0,24.0,24.0,52.0,0,52.0,52.0,996.0,0,996.0,996.0,2,worst,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,torus,best,plain,20,2,1,1,False,64766.31791044113,0,64766.31791044113,64766.31791044113,70702.27064466714,0,70702.27064466714,70702.27064466714,71304.42133543876,0,71304.42133543876,71304.42133543876,73061.03282982622,0,73061.03282982622,73061.03282982622,2162.7444971636132,0,2162.7444971636132,2162.7444971636132,64766.31791044113,0,64766.31791044113,64766.31791044113,392180330641861.1,0,392180330641861.1,392180330641861.1,246.0,0,246.0,246.0,392180330641861.1,0,392180330641861.1,392180330641861.1,4393598961499619.0,0,4393598961499619.0,4393598961499619.0,4483264246428.183,0,4483264246428.183,4483264246428.183,526990784.73247796,0,526990784.73247796,526990784.73247796,949953.8841865964,0,949953.8841865964,949953.8841865964,72053.82126435348,0,72053.82126435348,72053.82126435348,64766.31791044113,0,64766.31791044113,64766.31791044113,24.0,0,24.0,24.0,28.0,0,28.0,28.0,28.0,0,28.0,28.0,64.0,0,64.0,64.0,992.0,0,992.0,992.0,3,best,eval_to_90pct_improvement_mean
continous_fixed_toplogies,more_local_40bench_continuous_fixed_v1,continuous,c20_hybrid4,30,1000,12,torus,maxDistance,plain,20,2,1,1,False,58196.73581853451,0,58196.73581853451,58196.73581853451,62303.319726197835,0,62303.319726197835,62303.319726197835,61201.419201279845,0,61201.419201279845,61201.419201279845,70053.03728791019,0,70053.03728791019,70053.03728791019,3267.498494947423,0,3267.498494947423,3267.498494947423,58196.73581853451,0,58196.73581853451,58196.73581853451,469730885650096.75,0,469730885650096.75,469730885650096.75,246.0,0,246.0,246.0,469730885650096.75,0,469730885650096.75,469730885650096.75,1.0179999171280938e+16,0,1.0179999171280938e+16,1.0179999171280938e+16,10387754256409.121,0,10387754256409.121,10387754256409.121,2317737116.189927,0,2317737116.189927,2317737116.189927,233276.46817701805,0,233276.46817701805,233276.46817701805,67096.66871607934,0,67096.66871607934,67096.66871607934,58196.73581853451,0,58196.73581853451,58196.73581853451,28.0,0,28.0,28.0,28.0,0,28.0,28.0,68.0,0,68.0,68.0,88.0,0,88.0,88.0,1000.0,0,1000.0,1000.0,4,maxDistance,eval_to_90pct_improvement_mean
